URL,Suburb ,Postcode,Address,Latitude,Longitude,Bedroom,Bathroom ,Type ,Car Park space,Last sold date,Land size,Land size unit,Y = Sold price
property-house-vic-reservoir-146732316,Reservoir,3073,130 Broadway,-37.717793,145.018281,5,1,house,4,2025-03-07,616,m2,"$1,100,000"
property-house-vic-reservoir-146377312,Reservoir,3073,68 Ayr Street,-37.70261166,145.0339146,3,2,house,6,2025-03-07,963,m2,"$950,000"
property-house-vic-reservoir-147386620,Reservoir,3073,1 Orrong Avenue,-37.714224,145.00972,3,1,house,2,2025-03-07,746,m2,"$900,000"
property-house-vic-reservoir-146827760,Reservoir,3073,53 Fordham Road,-37.713927,145.021515,3,1,house,4,2025-03-06,651,m2,"$750,000"
property-townhouse-vic-reservoir-147174928,Reservoir,3073,4/8 Inverness Street,-37.703143,145.030853,4,3,townhouse,2,2025-03-06,,,"$716,000"
property-house-vic-reservoir-147226332,Reservoir,3073,1/24 Seston Street,-37.73121264,145.0341523,2,2,house,1,2025-03-06,,,"$621,000"
property-house-vic-reservoir-147166968,Reservoir,3073,1/69 Delaware Street,-37.72024723,145.010024,3,1,house,3,2025-03-05,,,"$755,000"
property-house-vic-reservoir-146730020,Reservoir,3073,797 Plenty Road,-37.72562954,145.0221861,4,1,house,2,2025-03-04,,,"$956,000"
property-house-vic-reservoir-145340336,Reservoir,3073,44 Purinuan Road,-37.70896,145.028385,4,1,house,2,2025-03-04,762,m2,"$747,000"
property-townhouse-vic-reservoir-146335052,Reservoir,3073,2/32 Orrong Avenue,-37.71370916,145.0112125,2,1,townhouse,1,2025-03-04,,,"$579,000"
property-house-vic-reservoir-147139056,Reservoir,3073,63 North Road,-37.723279,145.02029,3,1,house,2,2025-03-03,,,"$1,220,000"
property-unit-vic-reservoir-147080896,Reservoir,3073,1/13 Fyfe Street,-37.705773,145.011892,3,1,unit,4,2025-03-03,,,"$550,000"
property-house-vic-reservoir-147166232,Reservoir,3073,2 Horton Street,-37.723397,144.987809,3,1,house,1,2025-03-01,,,"$1,110,000"
property-townhouse-vic-reservoir-147150620,Reservoir,3073,2/18 Winter Crescent,-37.719231,145.028249,5,3,townhouse,2,2025-03-01,,,"$900,000"
property-house-vic-reservoir-147182768,Reservoir,3073,48 Knox Street,-37.725055,144.98785,2,1,house,1,2025-03-01,,,"$885,000"
property-house-vic-reservoir-147150336,Reservoir,3073,24 Robins Avenue,-37.699436,145.028535,3,1,house,4,2025-03-01,,,"$832,000"
property-house-vic-reservoir-147129928,Reservoir,3073,2/24 Mcmahon Road,-37.71146976,145.0236975,3,2,house,1,2025-03-01,256,m2,"$756,000"
property-townhouse-vic-reservoir-147122820,Reservoir,3073,1A Kingsley Road,-37.7214686,144.9924085,2,1,townhouse,2,2025-03-01,,,"$730,000"
property-townhouse-vic-reservoir-147150288,Reservoir,3073,5/6-8 Box Street,-37.70765789,145.0214333,2,1,townhouse,2,2025-03-01,,,"$642,000"
property-townhouse-vic-reservoir-146967348,Reservoir,3073,42B Drysdale Street,-37.72916495,145.020769,3,2,townhouse,2,2025-02-28,,,"$828,000"
property-unit-vic-reservoir-147150308,Reservoir,3073,2/33 Barry Street,-37.70968214,145.0046652,2,1,unit,1,2025-02-28,,,"$473,500"
property-unit-vic-reservoir-147257468,Reservoir,3073,4A Colthur Street,-37.709635,144.993644,3,1,unit,1,2025-02-27,365,m2,"$775,000"
property-townhouse-vic-reservoir-145814080,Reservoir,3073,2/17 Summerhill Road,-37.72730354,145.0335225,2,1,townhouse,1,2025-02-27,,,"$590,000"
property-unit-vic-reservoir-146950544,Reservoir,3073,5/696 Plenty Road,-37.73036665,145.0158163,1,1,unit,1,2025-02-25,,,"$280,000"
property-unit-vic-reservoir-147065116,Reservoir,3073,1/7 Drysdale Street,-37.73009318,145.0262188,2,1,unit,1,2025-02-24,129,m2,"$441,188"
property-house-vic-reservoir-147065232,Reservoir,3073,55 Lawley Street,-37.701375,144.990725,3,2,house,2,2025-02-22,,,"$1,265,000"
property-townhouse-vic-reservoir-147083028,Reservoir,3073,1/11 Hosken Street,-37.72743605,144.9861035,4,3,townhouse,2,2025-02-22,,,"$1,171,000"
property-house-vic-reservoir-147026568,Reservoir,3073,12 Broadhurst Avenue,-37.708537,145.007002,2,1,house,3,2025-02-22,1040,m2,"$1,085,000"
property-house-vic-reservoir-147026576,Reservoir,3073,41 Botha Avenue,-37.702761,145.001214,3,1,house,3,2025-02-22,695,m2,"$910,000"
property-house-vic-reservoir-147096492,Reservoir,3073,2 Mccasker Avenue,-37.704247,145.004849,3,1,house,2,2025-02-22,893,m2,"$880,000"
property-townhouse-vic-reservoir-147086280,Reservoir,3073,2/24 Eisenhower Street,-37.73007712,145.0277224,3,3,townhouse,1,2025-02-22,,,"$840,000"
property-house-vic-reservoir-147047572,Reservoir,3073,46 Lockton Avenue,-37.695531,144.981493,3,1,house,2,2025-02-22,534,m2,"$800,000"
property-house-vic-reservoir-147109028,Reservoir,3073,1/17 Delaware Street,-37.72079858,145.0145451,2,1,house,1,2025-02-22,300,m2,"$800,000"
property-house-vic-reservoir-147080908,Reservoir,3073,29 Cheddar Road,-37.711199,145.010958,3,2,house,2,2025-02-22,577,m2,"$785,000"
property-unit-vic-reservoir-147064996,Reservoir,3073,3/32 Willoughby Street,-37.71672073,144.9965406,2,1,unit,1,2025-02-22,,,"$525,000"
property-house-vic-reservoir-145848232,Reservoir,3073,22 Erskine Avenue,-37.722947,145.025177,3,1,house,1,2025-02-20,721,m2,"$1,020,000"
property-unit-vic-reservoir-145270396,Reservoir,3073,3/41 Hickford Street,-37.70585405,145.0261295,1,1,unit,1,2025-02-19,,,"$355,000"
property-townhouse-vic-reservoir-147072404,Reservoir,3073,6/36-38 Leamington Street,-37.71262438,145.0048089,2,1,townhouse,1,2025-02-18,,,"$620,000"
property-townhouse-vic-reservoir-147013880,Reservoir,3073,2/10 Odowd Street,-37.71867316,145.0163404,2,1,townhouse,1,2025-02-17,,,"$625,000"
property-townhouse-vic-reservoir-147029048,Reservoir,3073,1/95 Darebin Boulevard,-37.704065,145.030477,3,2,townhouse,2,2025-02-15,,,"$900,000"
property-house-vic-reservoir-146981636,Reservoir,3073,29 Arundel Avenue,-37.696794,145.018245,3,1,house,1,2025-02-15,,,"$770,000"
property-house-vic-reservoir-147029320,Reservoir,3073,66 Whitelaw Street,-37.7125,145.019182,3,1,house,4,2025-02-15,695,m2,"$766,000"
property-house-vic-reservoir-147021696,Reservoir,3073,132 Edwardes Street,-37.715492,144.999828,3,1,house,2,2025-02-15,,,"$735,000"
property-townhouse-vic-reservoir-147048544,Reservoir,3073,2c Taylor Avenue,-37.72255042,145.0002242,2,1,townhouse,1,2025-02-15,,,"$705,000"
property-unit-vic-reservoir-147029568,Reservoir,3073,3/21 Purinuan Road,-37.70992663,145.0321756,2,1,unit,1,2025-02-15,,,"$600,000"
property-townhouse-vic-reservoir-147029300,Reservoir,3073,1/15 Compton Street,-37.71439003,145.002476,2,1,townhouse,2,2025-02-15,,,"$587,500"
property-townhouse-vic-reservoir-147143752,Reservoir,3073,1/37 Storey Road,-37.723677,145.012326,3,2,townhouse,2,2025-02-14,,,"$1,001,000"
property-townhouse-vic-reservoir-147090180,Reservoir,3073,6/64 Broadhurst Avenue,-37.70790658,144.9999249,3,2,townhouse,2,2025-02-14,,,"$800,000"
property-unit-vic-reservoir-147182476,Reservoir,3073,2/8 Shand Road,-37.72412575,145.0193214,3,2,unit,2,2025-02-13,,,"$970,000"
property-unit-vic-reservoir-147015228,Reservoir,3073,5/35 Ashley Street,-37.7170273,145.0020532,2,1,unit,1,2025-02-12,,,"$536,000"
property-apartment-vic-reservoir-147044168,Reservoir,3073,4/763 High Street,-37.72931638,145.0053125,1,1,apartment,1,2025-02-09,,,"$392,550"
property-house-vic-reservoir-146915900,Reservoir,3073,205 Broadhurst Avenue,-37.706945,144.984937,3,1,house,8,2025-02-08,718,m2,"$790,000"
property-townhouse-vic-reservoir-146910056,Reservoir,3073,2/70 Miranda Road,-37.70685639,145.0196002,2,1,townhouse,2,2025-02-08,,,"$575,000"
property-unit-vic-reservoir-146631644,Reservoir,3073,1/827-829 Plenty Road,-37.72433381,145.0267338,2,1,unit,1,2025-02-07,,,"$420,000"
property-townhouse-vic-reservoir-146642992,Reservoir,3073,6/157 Hickford Street,-37.70198343,145.0126521,2,1,townhouse,1,2025-02-06,,,"$702,500"
property-house-vic-reservoir-145786560,Reservoir,3073,828 High Street,-37.72395,145.006692,4,1,house,2,2025-02-05,327,m2,"$769,049"
property-townhouse-vic-reservoir-146982456,Reservoir,3073,3/161 Wilson Boulevard,-37.69698161,144.9966992,3,2,townhouse,1,2025-02-05,,,"$700,000"
property-townhouse-vic-reservoir-146891628,Reservoir,3073,3/59 Pickett Street,-37.70395992,145.0111515,3,1,townhouse,1,2025-02-04,,,"$703,000"
property-house-vic-reservoir-147032708,Reservoir,3073,2/7 Kyneton Avenue,-37.717744,145.025481,3,2,house,4,2025-02-03,,,"$830,000"
property-house-vic-reservoir-146933724,Reservoir,3073,6/71 Pine Street,-37.71776591,144.9980234,2,1,house,1,2025-02-01,,,"$385,000"
property-house-vic-reservoir-146586236,Reservoir,3073,45 Winter Crescent,-37.718819,145.027307,4,2,house,3,2025-01-31,576,m2,"$905,000"
property-townhouse-vic-reservoir-146903436,Reservoir,3073,2/114 Crookston Road,-37.7089821,145.0115539,2,2,townhouse,1,2025-01-31,,,"$641,000"
property-townhouse-vic-reservoir-146639136,Reservoir,3073,3/2 Borrie Street,-37.70868651,145.0203002,2,1,townhouse,1,2025-01-31,,,"$630,000"
property-apartment-vic-reservoir-145715396,Reservoir,3073,10/261-263 Broadway,-37.71719473,145.0097834,3,1,apartment,1,2025-01-30,,,"$585,000"
property-house-vic-reservoir-146607224,Reservoir,3073,25A Liston Avenue,-37.69763957,145.0180964,3,2,house,2,2025-01-29,,,"$705,000"
property-townhouse-vic-reservoir-146890636,Reservoir,3073,6/16 Banff Street,-37.70428034,145.023768,2,1,townhouse,1,2025-01-28,206,m2,"$650,000"
property-townhouse-vic-reservoir-144104848,Reservoir,3073,8/86-88 Royal Parade,-37.7133107,145.0138234,1,1,townhouse,1,2025-01-28,,,"$491,000"
property-house-vic-reservoir-146084648,Reservoir,3073,62 Marchant Avenue,-37.713413,145.015573,3,1,house,2,2025-01-24,649,m2,"$820,000"
property-house-vic-reservoir-146893704,Reservoir,3073,135 Cheddar Road,-37.699044,145.019665,3,1,house,3,2025-01-23,522,m2,"$715,000"
property-residential land-vic-reservoir-204055204,Reservoir,3073,102 Massey Avenue,-37.6967775,144.9910183,,,residential land,,2025-01-22,529,m2,"$650,000"
property-townhouse-vic-reservoir-146544968,Reservoir,3073,8B Crevelli Street,-37.73216431,145.029687,3,2,townhouse,2,2025-01-21,123,m2,"$685,000"
property-townhouse-vic-reservoir-145631472,Reservoir,3073,7/161 Wilson Boulevard,-37.69698161,144.9966992,3,3,townhouse,2,2025-01-17,,,"$700,000"
property-apartment-vic-reservoir-146501324,Reservoir,3073,2/29 Macartney Street,-37.70935,145.009782,2,1,apartment,1,2025-01-17,,,"$330,000"
property-house-vic-reservoir-146380128,Reservoir,3073,47 Henty Street,-37.71916601,144.9987084,3,1,house,2,2025-01-15,552,m2,"$925,000"
property-townhouse-vic-reservoir-145758048,Reservoir,3073,1/26 Thackeray Road,-37.72142359,145.0138176,3,2,townhouse,3,2025-01-14,,,"$770,000"
property-house-vic-reservoir-146259740,Reservoir,3073,1/22 Evans Crescent,-37.71515411,145.0214697,3,1,house,1,2025-01-14,,,"$637,500"
property-townhouse-vic-reservoir-146544580,Reservoir,3073,1B Birdwood Street,-37.72934,144.995913,2,1,townhouse,2,2024-12-31,,,"$720,000"
property-townhouse-vic-reservoir-144864968,Reservoir,3073,2/9 Smith Street,-37.70249328,145.011412,2,1,townhouse,1,2024-12-31,,,"$555,000"
property-townhouse-vic-reservoir-146320708,Reservoir,3073,1/36 Seston Street,-37.73046203,145.0342949,2,1,townhouse,1,2024-12-30,,,"$600,000"
property-house-vic-reservoir-146649868,Reservoir,3073,38 Ashley St,-37.716509,145.002534,3,2,house,2,2024-12-27,557,m2,"$935,000"
property-unit-vic-reservoir-146303064,Reservoir,3073,9A Marshall Drive,-37.701118,145.0275784,3,1,unit,5,2024-12-24,348,m2,"$675,000"
property-house-vic-reservoir-146597124,Reservoir,3073,4 McColl Street,-37.731288,145.01911,3,1,house,2,2024-12-23,513,m2,"$800,000"
property-unit-vic-reservoir-146595404,Reservoir,3073,4/96 Darebin Boulevard,-37.70433394,145.0318601,2,1,unit,1,2024-12-23,,,"$555,000"
property-house-vic-reservoir-146680964,Reservoir,3073,1/90 Arundel Avenue,-37.695952,145.0133858,3,2,house,1,2024-12-22,288,m2,"$730,000"
property-unit-vic-reservoir-146668996,Reservoir,3073,15/2 Gremel Road,-37.72423704,145.0303681,1,1,unit,1,2024-12-22,,,"$90,000"
property-house-vic-reservoir-146761960,Reservoir,3073,28 Morris Street,-37.698051,145.005117,3,1,house,2,2024-12-21,890,m2,"$740,000"
property-house-vic-reservoir-146718788,Reservoir,3073,10 Lucille Avenue,-37.700225,145.021822,3,1,house,2,2024-12-21,,,"$709,000"
property-house-vic-reservoir-146726776,Reservoir,3073,39 Charlton Crescent,-37.718076,145.023333,3,1,house,3,2024-12-21,649,m2,"$681,000"
property-townhouse-vic-reservoir-146701084,Reservoir,3073,1/5 Ashley Street,-37.71884252,145.0017467,2,1,townhouse,1,2024-12-21,,,"$616,000"
property-apartment-vic-reservoir-145948588,Reservoir,3073,1/755 Plenty Road,-37.72774522,145.0191686,2,1,apartment,1,2024-12-20,,,"$413,000"
property-unit-vic-reservoir-146540580,Reservoir,3073,2/49 Northernhay Street,-37.72472185,145.0100659,2,1,unit,1,2024-12-19,,,"$530,000"
property-house-vic-reservoir-146392492,Reservoir,3073,16 Pershing STREET,-37.725365,144.9955,3,1,house,4,2024-12-18,697,m2,"$1,100,000"
property-house-vic-reservoir-146512896,Reservoir,3073,35 Goulburn Avenue,-37.722272,145.020396,3,1,house,2,2024-12-18,686,m2,"$950,000"
property-townhouse-vic-reservoir-146518932,Reservoir,3073,2/14 Nicholson Avenue,-37.72236734,145.0276479,3,1,townhouse,1,2024-12-18,,,"$685,000"
property-townhouse-vic-reservoir-146361916,Reservoir,3073,1N Bonview Street,-37.72157639,144.9897751,3,2,townhouse,2,2024-12-17,,,"$820,000"
property-townhouse-vic-reservoir-146656952,Reservoir,3073,2/17 Joffre Street,-37.72946428,145.0126318,2,1,townhouse,2,2024-12-17,,,"$748,000"
property-unit-vic-reservoir-144516048,Reservoir,3073,3/91 Darebin Boulevard,-37.70400566,145.0299657,2,1,unit,1,2024-12-17,,,"$495,000"
property-house-vic-reservoir-146626720,Reservoir,3073,7 St Johns Court,-37.698777,145.025774,3,1,house,4,2024-12-14,,,"$885,000"
property-house-vic-reservoir-146661344,Reservoir,3073,51 Allenby Avenue,-37.701418,145.004902,3,1,house,4,2024-12-14,862,m2,"$865,000"
property-townhouse-vic-reservoir-146651064,Reservoir,3073,2/630 Gilbert Road,-37.72469251,144.9925568,2,1,townhouse,2,2024-12-14,131,m2,"$710,000"
property-unit-vic-reservoir-146542044,Reservoir,3073,2/5 Smith Street,-37.70298618,145.0116185,3,1,unit,1,2024-12-14,,,"$650,000"
property-unit-vic-reservoir-146661128,Reservoir,3073,3/10 Faye Street,-37.7271635,145.0272552,3,1,unit,1,2024-12-14,,,"$645,000"
property-house-vic-reservoir-146682888,Reservoir,3073,52a Cheddar Road,-37.708912,145.013742,2,1,house,1,2024-12-14,451,m2,"$545,000"
property-unit-vic-reservoir-146660776,Reservoir,3073,3/1-3 McFadzean Avenue,-37.71137045,144.9971328,2,1,unit,1,2024-12-14,141,m2,"$538,500"
property-townhouse-vic-reservoir-146517396,Reservoir,3073,1/1 Horton Street,-37.723674,144.98774,3,2,townhouse,2,2024-12-13,,,"$890,000"
property-house-vic-reservoir-146623676,Reservoir,3073,8 Greenock Street,-37.70325,145.02215,3,2,house,3,2024-12-13,669,m2,"$885,000"
property-house-vic-reservoir-146320532,Reservoir,3073,2B Carrol Street,-37.71270001,145.0118703,3,2,house,2,2024-12-13,,,"$840,000"
property-house-vic-reservoir-146650252,Reservoir,3073,66 Massey Avenue,-37.700984,144.989976,5,3,house,4,2024-12-12,870,m2,"$1,241,000"
property-house-vic-reservoir-146588692,Reservoir,3073,58 Dredge Street,-37.695779,144.993406,4,2,house,8,2024-12-12,808,m2,"$1,030,000"
property-house-vic-reservoir-146121028,Reservoir,3073,41 Purinuan Road,-37.709546,145.030581,2,1,house,4,2024-12-12,743,m2,"$753,000"
property-house-vic-reservoir-146376604,Reservoir,3073,38 Powell Street,-37.72627,145.000502,3,1,house,2,2024-12-11,495,m2,"$870,000"
property-house-vic-reservoir-146732732,Reservoir,3073,70 Rathcown Road,-37.709931,145.027779,3,1,house,4,2024-12-10,539,m2,"$750,000"
property-unit-vic-reservoir-146635660,Reservoir,3073,2/70 Purinuan Road,-37.70858045,145.0255303,1,1,unit,1,2024-12-09,,,"$355,000"
property-house-vic-reservoir-146573204,Reservoir,3073,26 Sturdee Street,-37.700465,145.009328,3,1,house,4,2024-12-07,886,m2,"$965,000"
property-house-vic-reservoir-146597364,Reservoir,3073,15 Banbury Road,-37.713072,144.989093,3,1,house,4,2024-12-07,,,"$920,000"
property-house-vic-reservoir-146586528,Reservoir,3073,81 Miranda Road,-37.706902,145.017471,3,1,house,,2024-12-07,727,m2,"$920,000"
property-house-vic-reservoir-146595384,Reservoir,3073,132 Purinuan Road,-37.707645,145.017689,3,1,house,2,2024-12-07,653,m2,"$761,000"
property-house-vic-reservoir-146595232,Reservoir,3073,1/65 Hickford Street,-37.70554124,145.023551,3,2,house,2,2024-12-07,245,m2,"$757,000"
property-unit-vic-reservoir-146588760,Reservoir,3073,2/68 Pine Street,-37.71781305,144.9984113,2,1,unit,1,2024-12-07,,,"$671,000"
property-house-vic-reservoir-146595052,Reservoir,3073,9 Lambassa Grove,-37.698655,145.018484,3,1,house,3,2024-12-07,,,"$670,000"
property-unit-vic-reservoir-146573184,Reservoir,3073,2/74 Miranda Road,-37.70680453,145.0191869,3,1,unit,2,2024-12-07,,,"$668,000"
property-unit-vic-reservoir-146540740,Reservoir,3073,1/26 Best Street,-37.71303815,144.9973746,2,1,unit,1,2024-12-07,,,"$660,000"
property-residential land-vic-reservoir-204020204,Reservoir,3073,34 Kinsale Street,-37.721426,144.995459,,,residential land,,2024-12-06,631,m2,"$905,000"
property-house-vic-reservoir-146540196,Reservoir,3073,3/5 Biran Court,-37.71109982,145.013897,2,1,house,1,2024-12-06,,,"$625,000"
property-unit-vic-reservoir-146777960,Reservoir,3073,2/24 Banff Street,-37.70439309,145.0246877,2,1,unit,2,2024-12-06,133,m2,"$550,000"
property-house-vic-reservoir-146700592,Reservoir,3073,83 Henty Street,-37.71904,144.997702,3,2,house,2,2024-12-05,585,m2,"$1,180,000"
property-townhouse-vic-reservoir-146373244,Reservoir,3073,1/65 Dundee Street,-37.70237149,145.0244979,2,1,townhouse,1,2024-12-05,189,m2,"$667,500"
property-house-vic-reservoir-146025220,Reservoir,3073,15 Sturdee Street,-37.700719,145.008856,3,1,house,1,2024-12-03,584,m2,"$740,000"
property-unit-vic-reservoir-146293916,Reservoir,3073,2/8 Anstey Avenue,-37.69209403,144.9755073,2,1,unit,2,2024-12-03,120,m2,"$550,000"
property-townhouse-vic-reservoir-146386140,Reservoir,3073,3/15 Compton Street,-37.71439003,145.002476,2,1,townhouse,1,2024-12-02,,,"$555,000"
property-house-vic-reservoir-146512792,Reservoir,3073,22 O'Donnell Street,-37.706475,144.99542,3,1,house,3,2024-11-30,823,m2,"$1,020,000"
property-house-vic-reservoir-146539968,Reservoir,3073,69 O'Connor Street,-37.710107,144.998124,3,1,house,4,2024-11-30,534,m2,"$810,000"
property-house-vic-reservoir-146532248,Reservoir,3073,56 Wilson Boulevard,-37.699747,144.993548,3,1,house,3,2024-11-30,599,m2,"$730,000"
property-residential land-vic-reservoir-204036596,Reservoir,3073,53 Liston Avenue,-37.697374,145.015728,,,residential land,,2024-11-30,,,"$695,000"
property-unit-vic-reservoir-146518696,Reservoir,3073,2/3 Drysdale Street,-37.73014235,145.0266438,2,2,unit,1,2024-11-30,,,"$650,000"
property-house-vic-reservoir-146295040,Reservoir,3073,22 York Street,-37.72763,144.989335,4,3,house,2,2024-11-29,618,m2,"$1,900,000"
property-townhouse-vic-reservoir-145358968,Reservoir,3073,5/37 Storey Road,-37.723677,145.012326,4,3,townhouse,2,2024-11-29,,,"$1,100,000"
property-house-vic-reservoir-146607344,Reservoir,3073,10 Darebin Boulevard,-37.704314,145.021668,3,2,house,2,2024-11-29,836,m2,"$1,035,000"
property-house-vic-reservoir-146446828,Reservoir,3073,76 McMahon Road,-37.710749,145.017924,3,1,house,4,2024-11-29,701,m2,"$860,000"
property-house-vic-reservoir-146461984,Reservoir,3073,4 Dole Avenue,-37.700425,145.02032,3,1,house,4,2024-11-29,782,m2,"$755,000"
property-apartment-vic-reservoir-146668560,Reservoir,3073,215/76 Tyler Street,-37.73275187,145.0307233,2,2,apartment,1,2024-11-29,,,"$444,000"
property-townhouse-vic-reservoir-146543192,Reservoir,3073,2/21 Locksley Avenue,-37.7231218,144.9956202,2,2,townhouse,1,2024-11-28,,,"$742,500"
property-house-vic-reservoir-146582700,Reservoir,3073,167 Wilson Boulevard,-37.69705,144.997126,5,3,house,2,2024-11-27,754,m2,"$1,360,000"
property-townhouse-vic-reservoir-145408024,Reservoir,3073,1/23 Barwon Avenue,-37.723127,145.02355,4,2,townhouse,2,2024-11-26,,,"$950,000"
property-unit-vic-reservoir-146049028,Reservoir,3073,1-4/854 High Street,-37.72088694,145.0071937,2,1,unit,1,2024-11-25,698,m2,"$1,250,000"
property-house-vic-reservoir-145911928,Reservoir,3073,48 Banbury Road,-37.709771,144.990022,3,1,house,3,2024-11-25,534,m2,"$750,000"
property-townhouse-vic-reservoir-146183908,Reservoir,3073,2/71 Thackeray Road,-37.72116777,145.0093681,2,1,townhouse,1,2024-11-25,,,"$720,000"
property-unit-vic-reservoir-146471708,Reservoir,3073,4/58 St Vigeons Road,-37.70668736,145.0266778,2,1,unit,1,2024-11-25,,,"$600,000"
property-house-vic-reservoir-146472668,Reservoir,3073,15 Cameron Street,-37.727331,144.99926,4,2,house,2,2024-11-23,,,"$1,455,000"
property-house-vic-reservoir-146437168,Reservoir,3073,15 Elliot Street,-37.707021,145.000543,3,1,house,3,2024-11-23,1044,m2,"$1,201,000"
property-house-vic-reservoir-146458484,Reservoir,3073,5 Churchill Avenue,-37.69266,144.975401,4,2,house,2,2024-11-23,,,"$760,000"
property-house-vic-reservoir-146430564,Reservoir,3073,7 Keon Parade,-37.696179,145.020773,3,1,house,4,2024-11-23,574,m2,"$755,000"
property-house-vic-reservoir-146477452,Reservoir,3073,1/17 Suffolk Street,-37.70764532,145.0110044,3,1,house,1,2024-11-23,213,m2,"$740,000"
property-unit-vic-reservoir-146386300,Reservoir,3073,3/14 Nicholson Avenue,-37.72236734,145.0276479,2,1,unit,1,2024-11-23,,,"$585,000"
property-unit-vic-reservoir-146430992,Reservoir,3073,1/4 Mack Street,-37.70333884,145.0134009,2,1,unit,2,2024-11-23,,,"$578,200"
property-house-vic-reservoir-145398932,Reservoir,3073,4B Liston Avenue,-37.697587,145.020373,4,3,house,2,2024-11-22,,,"$900,000"
property-townhouse-vic-reservoir-146472680,Reservoir,3073,11 Robinson Road,-37.72822351,145.0035099,3,2,townhouse,2,2024-11-22,,,"$893,500"
property-house-vic-reservoir-145180384,Reservoir,3073,1A McShane Street,-37.702858,144.999498,5,2,house,4,2024-11-21,773,m2,"$905,000"
property-townhouse-vic-reservoir-146471424,Reservoir,3073,2A Fulham Grove,-37.72468003,144.9970542,2,2,townhouse,1,2024-11-21,,,"$780,000"
property-house-vic-reservoir-146563048,Reservoir,3073,1 Epstein Street,-37.710772,144.992706,2,1,house,2,2024-11-20,753,m2,"$922,500"
property-house-vic-reservoir-146413892,Reservoir,3073,23 Henderson Street,-37.697357,145.001404,3,1,house,3,2024-11-20,865,m2,"$825,000"
property-townhouse-vic-reservoir-146448016,Reservoir,3073,1/71 Leamington Street,-37.71207367,144.9964719,2,1,townhouse,1,2024-11-20,,,"$680,000"
property-unit-vic-reservoir-146561392,Reservoir,3073,3/2 Palm Avenue,-37.71160477,145.0135217,3,2,unit,1,2024-11-19,,,"$730,000"
property-house-vic-reservoir-146307440,Reservoir,3073,24 Myrtle Grove,-37.729089,144.998785,3,1,house,1,2024-11-18,,,"$800,000"
property-house-vic-reservoir-145980564,Reservoir,3073,25 Fulham Grove,-37.724653,144.99443,3,1,house,4,2024-11-16,,,"$1,155,000"
property-house-vic-reservoir-146324100,Reservoir,3073,15 Best Street,-37.713745,144.996857,3,2,house,3,2024-11-16,654,m2,"$982,000"
property-house-vic-reservoir-146400660,Reservoir,3073,5 Elizabeth Court,-37.699601,145.021147,3,1,house,2,2024-11-16,,,"$917,000"
property-house-vic-reservoir-146392488,Reservoir,3073,3 Cameron Street,-37.727464,145.00022,2,1,house,2,2024-11-16,505,m2,"$911,000"
property-townhouse-vic-reservoir-146395624,Reservoir,3073,2/116 Boldrewood Parade,-37.71473448,145.0223839,3,1,townhouse,1,2024-11-16,,,"$750,000"
property-townhouse-vic-reservoir-146392524,Reservoir,3073,2/187 Edwardes Street,-37.71552565,144.9970109,2,2,townhouse,1,2024-11-16,,,"$615,000"
property-apartment-vic-reservoir-146390936,Reservoir,3073,1/9 Macartney Street,-37.713003,145.008936,2,1,apartment,1,2024-11-16,,,"$336,000"
property-villa-vic-reservoir-146425416,Reservoir,3073,1/70 Cheddar Road,-37.70688238,145.0152143,2,1,villa,1,2024-11-14,,,"$501,000"
property-house-vic-reservoir-146347132,Reservoir,3073,20 Newton Street,-37.73144556,145.0264658,2,1,house,1,2024-11-12,,,"$643,000"
property-house-vic-reservoir-146259828,Reservoir,3073,87 Rathcown Road,-37.709767,145.02386,3,1,house,2,2024-11-11,743,m2,"$845,000"
property-townhouse-vic-reservoir-145973724,Reservoir,3073,1/39 McMahon Road,-37.71134873,145.020347,3,1,townhouse,1,2024-11-11,188,m2,"$707,000"
property-unit-vic-reservoir-145530888,Reservoir,3073,1/19 Barry Street,-37.70980039,145.0057958,2,1,unit,2,2024-11-10,,,"$672,000"
property-unit-vic-reservoir-146165856,Reservoir,3073,3/72 Yarra Avenue,-37.7188324,145.0168949,2,1,unit,1,2024-11-10,,,"$605,000"
property-house-vic-reservoir-146303152,Reservoir,3073,12 McIvor Street,-37.726432,145.015906,4,2,house,4,2024-11-09,697,m2,"$1,565,000"
property-house-vic-reservoir-146305484,Reservoir,3073,9 Thackeray Road,-37.721826,145.014803,4,2,house,4,2024-11-09,697,m2,"$1,467,000"
property-house-vic-reservoir-146295352,Reservoir,3073,2 Thackeray Road,-37.72167113,145.0158473,3,1,house,2,2024-11-09,441,m2,"$870,000"
property-unit-vic-reservoir-146359852,Reservoir,3073,2/69 Royal Parade,-37.71359942,145.0127208,2,1,unit,2,2024-11-09,,,"$710,000"
property-townhouse-vic-reservoir-146332988,Reservoir,3073,3/146-148 Hickford Street,-37.70181983,145.0130169,2,1,townhouse,1,2024-11-09,,,"$585,000"
property-unit-vic-reservoir-146336296,Reservoir,3073,13/9 Seaver Grove,-37.712113,144.990221,2,1,unit,1,2024-11-09,,,"$528,000"
property-unit-vic-reservoir-146320592,Reservoir,3073,3/55 North Road,-37.72284458,145.0213431,2,1,unit,1,2024-11-09,,,"$430,000"
property-house-vic-reservoir-146284412,Reservoir,3073,21 Gill Street,-37.71277119,144.9871668,3,1,house,2,2024-11-08,,,"$610,000"
