URL,primary_school,secondary_school,preschool,train_station
property-house-vic-thornbury-142108956,10.0,1.0,0.0,4.0
property-house-vic-thornbury-142216468,10.0,1.0,0.0,5.0
property-house-vic-thornbury-142268180,12.0,1.0,0.0,4.0
property-house-vic-thornbury-142397612,15.0,1.0,0.0,5.0
property-house-vic-thornbury-142671524,11.0,1.0,0.0,4.0
property-house-vic-thornbury-142680576,9.0,1.0,0.0,3.0
property-house-vic-thornbury-142796864,8.0,1.0,1.0,0.0
property-house-vic-thornbury-142855892,6.0,1.0,1.0,0.0
property-house-vic-thornbury-142962340,8.0,1.0,0.0,2.0
property-house-vic-thornbury-143022852,12.0,1.0,0.0,3.0
property-house-vic-thornbury-143101000,9.0,1.0,0.0,4.0
property-house-vic-thornbury-143368056,12.0,0.0,0.0,5.0
property-house-vic-thornbury-143454684,12.0,1.0,0.0,4.0
property-house-vic-thornbury-143464036,8.0,1.0,1.0,1.0
property-house-vic-thornbury-143526128,10.0,1.0,1.0,5.0
property-house-vic-thornbury-143526540,8.0,1.0,0.0,2.0
property-house-vic-thornbury-143634852,13.0,1.0,0.0,4.0
property-house-vic-thornbury-143642720,8.0,1.0,0.0,3.0
property-house-vic-thornbury-143678812,11.0,1.0,0.0,4.0
property-house-vic-thornbury-144115836,6.0,1.0,1.0,0.0
property-house-vic-thornbury-144135892,9.0,1.0,0.0,3.0
property-house-vic-thornbury-144342668,6.0,1.0,1.0,1.0
property-house-vic-thornbury-144378204,15.0,1.0,0.0,5.0
property-house-vic-thornbury-144446156,12.0,1.0,0.0,4.0
property-house-vic-thornbury-144446820,10.0,0.0,0.0,4.0
property-house-vic-thornbury-144481160,11.0,0.0,0.0,4.0
property-house-vic-thornbury-144513092,12.0,1.0,0.0,4.0
property-house-vic-thornbury-144561688,13.0,1.0,0.0,6.0
property-house-vic-thornbury-144600548,10.0,1.0,0.0,4.0
property-house-vic-thornbury-144656296,11.0,1.0,0.0,5.0
property-house-vic-thornbury-144871900,10.0,1.0,0.0,3.0
property-house-vic-thornbury-145072580,13.0,1.0,0.0,4.0
property-house-vic-thornbury-145187488,9.0,1.0,0.0,3.0
property-house-vic-thornbury-145592216,9.0,1.0,0.0,4.0
property-house-vic-thornbury-145629364,12.0,1.0,1.0,4.0
property-house-vic-thornbury-145649344,9.0,1.0,0.0,3.0
property-house-vic-thornbury-145712208,9.0,1.0,0.0,3.0
property-house-vic-thornbury-145751072,10.0,1.0,0.0,4.0
property-house-vic-thornbury-145890920,9.0,1.0,0.0,2.0
property-house-vic-thornbury-146063436,12.0,1.0,0.0,5.0
property-house-vic-thornbury-146190688,13.0,1.0,1.0,5.0
property-house-vic-thornbury-146335192,8.0,1.0,0.0,3.0
property-house-vic-thornbury-146354196,12.0,1.0,0.0,4.0
property-house-vic-thornbury-146409616,10.0,0.0,0.0,5.0
property-house-vic-thornbury-146543076,11.0,1.0,1.0,4.0
property-house-vic-thornbury-146820092,12.0,0.0,0.0,5.0
property-house-vic-thornbury-146963228,13.0,1.0,0.0,4.0
property-house-vic-thornbury-146980556,7.0,1.0,1.0,0.0
property-house-vic-thornbury-147055048,9.0,1.0,0.0,3.0
property-house-vic-thornbury-147159416,11.0,0.0,0.0,4.0
property-house-vic-thornbury-147166824,11.0,1.0,1.0,4.0
property-house-vic-thornbury-147290288,11.0,1.0,0.0,4.0
property-house-vic-thornbury-147310548,8.0,1.0,1.0,0.0
property-house-vic-thornbury-147562532,10.0,1.0,0.0,4.0
property-house-vic-thornbury-147575396,12.0,0.0,0.0,5.0
property-house-vic-thornbury-147704764,11.0,0.0,0.0,5.0
property-house-vic-thornbury-147738216,11.0,1.0,0.0,4.0
property-house-vic-thornbury-147769956,10.0,1.0,0.0,4.0
property-house-vic-thornbury-147800304,12.0,0.0,0.0,4.0
property-house-vic-thornbury-147844624,9.0,1.0,1.0,0.0
property-house-vic-thornbury-147854240,8.0,1.0,0.0,2.0
property-house-vic-thornbury-147889920,8.0,1.0,0.0,5.0
property-house-vic-thornbury-147895748,13.0,0.0,0.0,4.0
property-house-vic-thornbury-147959604,8.0,1.0,0.0,3.0
property-house-vic-thornbury-147960428,7.0,1.0,1.0,0.0
property-house-vic-thornbury-147965968,9.0,1.0,0.0,3.0
property-house-vic-thornbury-147967524,9.0,1.0,0.0,4.0
property-house-vic-thornbury-147981556,14.0,1.0,0.0,5.0
property-house-vic-thornbury-148084980,12.0,1.0,0.0,4.0
property-house-vic-thornbury-148275108,13.0,0.0,0.0,5.0
property-house-vic-thornbury-148444188,11.0,1.0,0.0,4.0
property-house-vic-thornbury-148480912,13.0,1.0,0.0,5.0
property-house-vic-thornbury-148630268,8.0,1.0,0.0,3.0
property-house-vic-thornbury-148641980,11.0,1.0,0.0,4.0
property-house-vic-thornbury-148816232,12.0,1.0,0.0,4.0
property-house-vic-thornbury-148828080,12.0,1.0,0.0,5.0
property-house-vic-thornbury-148862524,8.0,1.0,1.0,2.0
property-house-vic-thornbury-148880200,6.0,1.0,1.0,0.0
property-house-vic-thornbury-148893704,10.0,1.0,1.0,5.0
property-house-vic-thornbury-148984644,8.0,1.0,1.0,2.0
property-house-vic-thornbury-149002144,11.0,1.0,1.0,4.0
property-house-vic-thornbury-149085468,11.0,1.0,0.0,4.0
property-house-vic-thornbury-149194416,13.0,0.0,0.0,5.0
property-house-vic-thornbury-149203872,13.0,1.0,0.0,4.0
property-house-vic-thornbury-149209708,11.0,2.0,0.0,7.0
property-house-vic-thornbury-149213980,8.0,1.0,1.0,2.0
property-house-vic-thornbury-149214736,12.0,1.0,0.0,4.0
property-house-vic-thornbury-149249880,8.0,1.0,0.0,5.0
property-house-vic-thornbury-149332980,11.0,1.0,0.0,4.0
property-house-vic-thornbury-149335380,13.0,1.0,0.0,5.0
property-house-vic-thornbury-149339036,12.0,1.0,1.0,4.0
property-house-vic-thornbury-149399292,12.0,1.0,0.0,3.0
property-house-vic-thornbury-149405836,13.0,2.0,0.0,4.0
property-house-vic-thornbury-149462216,12.0,1.0,0.0,5.0
property-house-vic-thornbury-149473972,11.0,1.0,0.0,4.0
property-house-vic-thornbury-149477672,12.0,0.0,0.0,4.0
property-house-vic-thornbury-149488520,11.0,1.0,1.0,5.0
property-house-vic-thornbury-149538328,9.0,1.0,0.0,2.0
property-house-vic-thornbury-149539584,8.0,1.0,0.0,2.0
property-house-vic-thornbury-149556924,13.0,1.0,0.0,6.0
property-house-vic-thornbury-149596100,11.0,1.0,0.0,5.0
property-house-vic-thornbury-149609848,13.0,2.0,0.0,4.0
property-house-vic-thornbury-149687460,13.0,1.0,0.0,4.0
property-house-vic-thornbury-149742840,12.0,1.0,0.0,4.0
property-house-vic-thornbury-150004420,10.0,1.0,0.0,4.0
property-house-vic-thornbury-150006016,10.0,0.0,0.0,5.0
property-house-vic-thornbury-150060952,11.0,1.0,0.0,5.0
property-house-vic-thornbury-150191608,9.0,1.0,1.0,0.0
property-house-vic-thornbury-150339048,10.0,1.0,0.0,5.0
property-house-vic-thornbury-150342448,9.0,1.0,0.0,4.0
property-house-vic-thornbury-150452372,12.0,1.0,0.0,3.0
property-house-vic-thornbury-150489104,9.0,0.0,0.0,4.0
property-house-vic-thornbury-150553604,12.0,2.0,0.0,5.0
property-house-vic-thornbury-150632248,10.0,1.0,0.0,4.0
property-house-vic-thornbury-150815032,7.0,1.0,1.0,3.0
property-townhouse-vic-oakleigh-106926562,7.0,0.0,4.0,4.0
property-townhouse-vic-oakleigh-111804947,5.0,0.0,4.0,2.0
property-townhouse-vic-oakleigh-113231975,7.0,0.0,4.0,3.0
property-townhouse-vic-oakleigh-115053191,5.0,0.0,3.0,2.0
property-townhouse-vic-oakleigh-115881463,6.0,0.0,6.0,2.0
property-townhouse-vic-oakleigh-116298975,6.0,0.0,6.0,2.0
property-townhouse-vic-oakleigh-116506059,6.0,0.0,5.0,2.0
property-townhouse-vic-oakleigh-119331188,7.0,0.0,4.0,4.0
property-townhouse-vic-oakleigh-121319942,8.0,0.0,6.0,2.0
property-townhouse-vic-oakleigh-122745914,6.0,0.0,5.0,2.0
property-townhouse-vic-oakleigh-123304122,7.0,0.0,5.0,2.0
property-townhouse-vic-oakleigh-123969038,7.0,0.0,4.0,4.0
property-townhouse-vic-oakleigh-124548790,8.0,0.0,6.0,2.0
property-townhouse-vic-oakleigh-124550566,6.0,0.0,5.0,2.0
property-townhouse-vic-oakleigh-124885602,7.0,0.0,6.0,3.0
property-townhouse-vic-oakleigh-124896994,6.0,0.0,5.0,2.0
property-townhouse-vic-oakleigh-126099786,7.0,0.0,4.0,4.0
property-townhouse-vic-oakleigh-126345826,7.0,0.0,4.0,4.0
property-townhouse-vic-oakleigh-126805314,7.0,0.0,5.0,4.0
property-townhouse-vic-oakleigh-127414082,7.0,0.0,5.0,2.0
property-townhouse-vic-oakleigh-129757002,6.0,0.0,6.0,2.0
property-townhouse-vic-oakleigh-130730882,8.0,0.0,6.0,2.0
property-townhouse-vic-oakleigh-132027702,7.0,0.0,1.0,4.0
property-townhouse-vic-oakleigh-134012526,6.0,0.0,5.0,2.0
property-townhouse-vic-oakleigh-134680750,7.0,0.0,4.0,4.0
property-townhouse-vic-oakleigh-136516458,5.0,0.0,3.0,2.0
property-townhouse-vic-oakleigh-138615091,5.0,0.0,3.0,1.0
property-townhouse-vic-oakleigh-140047895,6.0,0.0,5.0,3.0
property-townhouse-vic-oakleigh-142026336,6.0,0.0,7.0,2.0
property-townhouse-vic-oakleigh-142481636,7.0,0.0,5.0,3.0
property-townhouse-vic-oakleigh-143500980,7.0,0.0,4.0,4.0
property-townhouse-vic-oakleigh-144916252,6.0,0.0,4.0,4.0
property-townhouse-vic-oakleigh-146994380,7.0,0.0,4.0,4.0
property-townhouse-vic-oakleigh-147742736,6.0,0.0,5.0,2.0
property-townhouse-vic-oakleigh-148469804,6.0,0.0,5.0,4.0
property-townhouse-vic-oakleigh-148854820,6.0,0.0,7.0,2.0
property-townhouse-vic-oakleigh-149097260,6.0,0.0,4.0,3.0
property-townhouse-vic-oakleigh-149224160,7.0,0.0,5.0,4.0
property-townhouse-vic-oakleigh-150071136,7.0,0.0,5.0,4.0
property-townhouse-vic-oakleigh-150213492,7.0,0.0,4.0,2.0
property-townhouse-vic-oakleigh-150379248,6.0,0.0,5.0,2.0
property-townhouse-vic-reservoir-139427311,6.0,1.0,2.0,0.0
property-townhouse-vic-reservoir-141071356,7.0,1.0,2.0,0.0
property-townhouse-vic-reservoir-141549888,9.0,1.0,3.0,3.0
property-townhouse-vic-reservoir-142514276,8.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-142717968,8.0,2.0,2.0,3.0
property-townhouse-vic-reservoir-142725248,8.0,1.0,3.0,3.0
property-townhouse-vic-reservoir-142785796,9.0,1.0,2.0,4.0
property-townhouse-vic-reservoir-142799968,10.0,1.0,2.0,4.0
property-townhouse-vic-reservoir-142816152,8.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-142962912,7.0,1.0,1.0,3.0
property-townhouse-vic-reservoir-143057916,6.0,1.0,2.0,2.0
property-townhouse-vic-reservoir-143057992,11.0,1.0,2.0,2.0
property-townhouse-vic-reservoir-143198732,9.0,0.0,2.0,3.0
property-townhouse-vic-reservoir-143242868,9.0,1.0,3.0,4.0
property-townhouse-vic-reservoir-143437368,8.0,1.0,2.0,2.0
property-townhouse-vic-reservoir-143690744,10.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-143704932,5.0,2.0,2.0,0.0
property-townhouse-vic-reservoir-143766664,12.0,1.0,2.0,2.0
property-townhouse-vic-reservoir-143926572,9.0,2.0,3.0,3.0
property-townhouse-vic-reservoir-143967552,7.0,1.0,2.0,2.0
property-townhouse-vic-reservoir-143975000,8.0,1.0,2.0,2.0
property-townhouse-vic-reservoir-143977780,10.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-144037004,8.0,0.0,1.0,2.0
property-townhouse-vic-reservoir-144153760,8.0,1.0,3.0,3.0
property-townhouse-vic-reservoir-144287056,7.0,1.0,1.0,3.0
property-townhouse-vic-reservoir-144483808,6.0,2.0,4.0,2.0
property-townhouse-vic-reservoir-144687628,7.0,1.0,3.0,3.0
property-townhouse-vic-reservoir-144866936,8.0,1.0,3.0,3.0
property-townhouse-vic-reservoir-145203984,10.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-145220104,8.0,1.0,3.0,3.0
property-townhouse-vic-reservoir-145220796,10.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-145338408,10.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-145397216,12.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-145399468,8.0,1.0,1.0,3.0
property-townhouse-vic-reservoir-145411728,9.0,2.0,3.0,3.0
property-townhouse-vic-reservoir-145557552,6.0,1.0,1.0,1.0
property-townhouse-vic-reservoir-145700160,11.0,0.0,2.0,4.0
property-townhouse-vic-reservoir-145893392,9.0,1.0,2.0,2.0
property-townhouse-vic-reservoir-145900364,7.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-145973724,8.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-146373244,8.0,0.0,1.0,2.0
property-townhouse-vic-reservoir-146544968,7.0,1.0,2.0,0.0
property-townhouse-vic-reservoir-146651064,9.0,0.0,2.0,3.0
property-townhouse-vic-reservoir-146890636,8.0,0.0,1.0,2.0
property-townhouse-vic-reservoir-147025356,7.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-147080948,9.0,1.0,2.0,1.0
property-townhouse-vic-reservoir-147084576,7.0,1.0,3.0,3.0
property-townhouse-vic-reservoir-147184884,8.0,1.0,3.0,3.0
property-townhouse-vic-reservoir-147282600,8.0,1.0,2.0,0.0
property-townhouse-vic-reservoir-147345440,9.0,1.0,2.0,2.0
property-townhouse-vic-reservoir-147355044,5.0,2.0,3.0,0.0
property-townhouse-vic-reservoir-147545376,7.0,0.0,1.0,2.0
property-townhouse-vic-reservoir-147565384,9.0,1.0,2.0,2.0
property-townhouse-vic-reservoir-147582624,7.0,1.0,1.0,3.0
property-townhouse-vic-reservoir-147608580,7.0,1.0,1.0,2.0
property-townhouse-vic-reservoir-147608624,7.0,1.0,3.0,3.0
property-townhouse-vic-reservoir-147781836,7.0,1.0,3.0,3.0
property-townhouse-vic-reservoir-147808776,8.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-147820776,11.0,1.0,2.0,2.0
property-townhouse-vic-reservoir-147853760,7.0,1.0,1.0,1.0
property-townhouse-vic-reservoir-147907008,8.0,1.0,3.0,3.0
property-townhouse-vic-reservoir-147949288,9.0,1.0,3.0,3.0
property-townhouse-vic-reservoir-147952652,9.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-147954284,7.0,1.0,3.0,3.0
property-townhouse-vic-reservoir-147967204,10.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-148027520,10.0,1.0,2.0,4.0
property-townhouse-vic-reservoir-148049504,6.0,1.0,1.0,1.0
property-townhouse-vic-reservoir-148085048,6.0,1.0,2.0,0.0
property-townhouse-vic-reservoir-148111972,12.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-148126152,6.0,1.0,0.0,2.0
property-townhouse-vic-reservoir-148183728,6.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-148188376,8.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-148240484,8.0,1.0,3.0,3.0
property-townhouse-vic-reservoir-148257520,8.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-148281604,9.0,1.0,3.0,3.0
property-townhouse-vic-reservoir-148294412,8.0,0.0,2.0,3.0
property-townhouse-vic-reservoir-148295928,9.0,1.0,2.0,2.0
property-townhouse-vic-reservoir-148416016,6.0,0.0,2.0,3.0
property-townhouse-vic-reservoir-148427540,6.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-148529000,9.0,2.0,3.0,3.0
property-townhouse-vic-reservoir-148568732,7.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-148578732,7.0,1.0,1.0,2.0
property-townhouse-vic-reservoir-148626600,11.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-148630768,7.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-148689212,10.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-148689832,6.0,1.0,2.0,2.0
property-townhouse-vic-reservoir-148709928,7.0,1.0,1.0,3.0
property-townhouse-vic-reservoir-148768836,7.0,0.0,2.0,3.0
property-townhouse-vic-reservoir-148810272,8.0,1.0,3.0,3.0
property-townhouse-vic-reservoir-148903628,7.0,1.0,1.0,1.0
property-townhouse-vic-reservoir-148994356,10.0,1.0,2.0,4.0
property-townhouse-vic-reservoir-149022088,9.0,1.0,2.0,0.0
property-townhouse-vic-reservoir-149023428,10.0,0.0,3.0,3.0
property-townhouse-vic-reservoir-149036140,9.0,1.0,2.0,2.0
property-townhouse-vic-reservoir-149093196,7.0,0.0,2.0,3.0
property-townhouse-vic-reservoir-149148632,8.0,0.0,3.0,3.0
property-townhouse-vic-reservoir-149186596,8.0,1.0,3.0,3.0
property-townhouse-vic-reservoir-149249504,8.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-149252688,7.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-149319272,7.0,1.0,1.0,3.0
property-townhouse-vic-reservoir-149365652,7.0,0.0,2.0,3.0
property-townhouse-vic-reservoir-149374524,11.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-149390568,8.0,1.0,3.0,3.0
property-townhouse-vic-reservoir-149394216,9.0,1.0,3.0,4.0
property-townhouse-vic-reservoir-149463052,7.0,1.0,2.0,0.0
property-townhouse-vic-reservoir-149600352,9.0,1.0,1.0,1.0
property-townhouse-vic-reservoir-149602336,8.0,1.0,2.0,0.0
property-townhouse-vic-reservoir-149602648,10.0,1.0,2.0,2.0
property-townhouse-vic-reservoir-149669064,10.0,0.0,3.0,3.0
property-townhouse-vic-reservoir-149765708,6.0,1.0,3.0,3.0
property-townhouse-vic-reservoir-149812976,7.0,1.0,1.0,3.0
property-townhouse-vic-reservoir-149935252,11.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-149991008,8.0,1.0,3.0,3.0
property-townhouse-vic-reservoir-149994216,9.0,0.0,2.0,4.0
property-townhouse-vic-reservoir-150113256,8.0,1.0,2.0,2.0
property-townhouse-vic-reservoir-150134024,8.0,1.0,3.0,3.0
property-townhouse-vic-reservoir-150148228,9.0,1.0,2.0,1.0
property-townhouse-vic-reservoir-150179360,9.0,1.0,2.0,4.0
property-townhouse-vic-reservoir-150421048,7.0,1.0,0.0,2.0
property-townhouse-vic-reservoir-150473140,8.0,2.0,3.0,3.0
property-townhouse-vic-reservoir-150504728,8.0,1.0,2.0,3.0
property-townhouse-vic-reservoir-150769292,10.0,1.0,2.0,3.0
property-townhouse-vic-thornbury-127029906,9.0,1.0,0.0,3.0
property-townhouse-vic-thornbury-129359674,12.0,1.0,1.0,5.0
property-townhouse-vic-thornbury-135376098,10.0,0.0,0.0,5.0
property-townhouse-vic-thornbury-138308374,11.0,1.0,0.0,3.0
property-townhouse-vic-thornbury-138421967,7.0,1.0,1.0,3.0
property-townhouse-vic-thornbury-139130855,12.0,0.0,0.0,4.0
property-townhouse-vic-thornbury-141042844,7.0,1.0,1.0,3.0
property-townhouse-vic-thornbury-141249852,12.0,1.0,0.0,4.0
property-townhouse-vic-thornbury-141774952,7.0,1.0,1.0,1.0
property-townhouse-vic-thornbury-141921492,11.0,1.0,0.0,3.0
property-townhouse-vic-thornbury-142254200,6.0,1.0,1.0,0.0
property-townhouse-vic-thornbury-142846104,9.0,1.0,0.0,5.0
property-townhouse-vic-thornbury-142881576,13.0,1.0,0.0,4.0
property-townhouse-vic-thornbury-146595292,7.0,1.0,1.0,3.0
property-townhouse-vic-thornbury-147849724,9.0,1.0,0.0,4.0
property-townhouse-vic-thornbury-148396728,7.0,1.0,1.0,3.0
property-townhouse-vic-thornbury-148425296,8.0,1.0,1.0,2.0
property-townhouse-vic-thornbury-148926144,13.0,1.0,0.0,4.0
property-townhouse-vic-thornbury-149262648,13.0,0.0,0.0,5.0
property-townhouse-vic-thornbury-149337664,10.0,0.0,0.0,5.0
property-townhouse-vic-thornbury-149366996,7.0,1.0,1.0,3.0
property-townhouse-vic-thornbury-149461684,7.0,1.0,1.0,3.0
property-townhouse-vic-thornbury-150665160,9.0,1.0,0.0,3.0
property-unit-vic-oakleigh-107592214,7.0,0.0,4.0,3.0
property-unit-vic-oakleigh-110053909,6.0,0.0,6.0,2.0
property-unit-vic-oakleigh-112487663,7.0,0.0,5.0,2.0
property-unit-vic-oakleigh-112748915,6.0,0.0,5.0,3.0
property-unit-vic-oakleigh-118519607,6.0,0.0,5.0,2.0
property-unit-vic-oakleigh-119157427,8.0,0.0,6.0,2.0
property-unit-vic-oakleigh-119620935,8.0,0.0,4.0,3.0
property-unit-vic-oakleigh-119760295,7.0,0.0,5.0,4.0
property-unit-vic-oakleigh-120692641,7.0,0.0,5.0,2.0
property-unit-vic-oakleigh-120878181,7.0,0.0,3.0,4.0
property-unit-vic-oakleigh-121713422,7.0,0.0,5.0,4.0
property-unit-vic-oakleigh-122540442,6.0,0.0,5.0,2.0
property-unit-vic-oakleigh-123554814,7.0,0.0,7.0,2.0
property-unit-vic-oakleigh-123805726,6.0,0.0,4.0,4.0
property-unit-vic-oakleigh-124327034,7.0,0.0,6.0,3.0
property-unit-vic-oakleigh-124746826,8.0,0.0,4.0,3.0
property-unit-vic-oakleigh-124896950,6.0,0.0,6.0,2.0
property-unit-vic-oakleigh-125216310,7.0,0.0,3.0,4.0
property-unit-vic-oakleigh-125227310,7.0,0.0,4.0,4.0
property-unit-vic-oakleigh-125721158,6.0,0.0,5.0,2.0
property-unit-vic-oakleigh-125885222,6.0,0.0,5.0,2.0
property-unit-vic-oakleigh-125917674,7.0,0.0,5.0,3.0
property-unit-vic-oakleigh-126218046,7.0,0.0,5.0,3.0
property-unit-vic-oakleigh-126725886,6.0,0.0,6.0,2.0
property-unit-vic-oakleigh-128276330,7.0,0.0,5.0,4.0
property-unit-vic-oakleigh-128322074,7.0,0.0,6.0,4.0
property-unit-vic-oakleigh-128499830,7.0,0.0,6.0,2.0
property-unit-vic-oakleigh-129163922,8.0,0.0,4.0,4.0
property-unit-vic-oakleigh-129871126,6.0,0.0,6.0,2.0
property-unit-vic-oakleigh-132689034,7.0,0.0,3.0,4.0
property-unit-vic-oakleigh-133262458,7.0,0.0,4.0,2.0
property-unit-vic-oakleigh-134268066,7.0,0.0,6.0,4.0
property-unit-vic-oakleigh-134478582,7.0,0.0,5.0,2.0
property-unit-vic-oakleigh-135904446,7.0,0.0,6.0,2.0
property-unit-vic-oakleigh-137154670,5.0,0.0,4.0,2.0
property-unit-vic-oakleigh-137644166,7.0,0.0,5.0,2.0
property-unit-vic-oakleigh-137693218,8.0,0.0,4.0,2.0
property-unit-vic-oakleigh-137887954,7.0,0.0,4.0,4.0
property-unit-vic-oakleigh-137975054,7.0,0.0,5.0,4.0
property-unit-vic-oakleigh-138292502,7.0,0.0,5.0,3.0
property-unit-vic-oakleigh-141152328,8.0,0.0,4.0,2.0
property-unit-vic-oakleigh-143034476,6.0,0.0,6.0,2.0
property-unit-vic-oakleigh-143875016,7.0,0.0,4.0,2.0
property-unit-vic-oakleigh-144820888,7.0,0.0,6.0,2.0
property-unit-vic-oakleigh-145223428,7.0,0.0,6.0,2.0
property-unit-vic-oakleigh-145634016,7.0,0.0,4.0,3.0
property-unit-vic-oakleigh-145818212,7.0,0.0,5.0,4.0
property-unit-vic-oakleigh-145986188,6.0,0.0,5.0,2.0
property-unit-vic-oakleigh-147008652,7.0,0.0,4.0,2.0
property-unit-vic-oakleigh-147058800,7.0,0.0,5.0,4.0
property-unit-vic-oakleigh-149256788,7.0,0.0,5.0,2.0
property-unit-vic-oakleigh-149403384,6.0,0.0,4.0,3.0
property-unit-vic-oakleigh-150030256,7.0,0.0,5.0,4.0
property-unit-vic-oakleigh-150488064,7.0,0.0,5.0,4.0
property-unit-vic-oakleigh-150649632,6.0,0.0,7.0,2.0
property-unit-vic-reservoir-141224624,7.0,1.0,2.0,2.0
property-unit-vic-reservoir-141562200,9.0,1.0,2.0,3.0
property-unit-vic-reservoir-142696928,6.0,1.0,2.0,3.0
property-unit-vic-reservoir-142720248,7.0,1.0,1.0,1.0
property-unit-vic-reservoir-142736408,8.0,0.0,3.0,3.0
property-unit-vic-reservoir-142739556,8.0,1.0,2.0,3.0
property-unit-vic-reservoir-142756804,12.0,1.0,2.0,3.0
property-unit-vic-reservoir-142848912,6.0,2.0,2.0,2.0
property-unit-vic-reservoir-142890472,8.0,0.0,2.0,3.0
property-unit-vic-reservoir-142966940,6.0,1.0,2.0,3.0
property-unit-vic-reservoir-143051112,11.0,1.0,2.0,3.0
property-unit-vic-reservoir-143101164,9.0,0.0,2.0,3.0
property-unit-vic-reservoir-143116100,5.0,2.0,1.0,1.0
property-unit-vic-reservoir-143293832,8.0,1.0,2.0,3.0
property-unit-vic-reservoir-143310092,8.0,1.0,2.0,3.0
property-unit-vic-reservoir-143356228,9.0,1.0,2.0,2.0
property-unit-vic-reservoir-143371900,7.0,1.0,1.0,1.0
property-unit-vic-reservoir-143481284,9.0,1.0,2.0,3.0
property-unit-vic-reservoir-143515760,8.0,1.0,3.0,3.0
property-unit-vic-reservoir-143526796,5.0,1.0,2.0,3.0
property-unit-vic-reservoir-143550764,7.0,1.0,1.0,3.0
property-unit-vic-reservoir-143573172,10.0,0.0,2.0,4.0
property-unit-vic-reservoir-143573288,7.0,1.0,1.0,3.0
property-unit-vic-reservoir-143632292,10.0,1.0,2.0,3.0
property-unit-vic-reservoir-143669196,7.0,1.0,2.0,0.0
property-unit-vic-reservoir-144034788,8.0,1.0,3.0,3.0
property-unit-vic-reservoir-144036556,7.0,1.0,2.0,3.0
property-unit-vic-reservoir-144049324,8.0,1.0,3.0,3.0
property-unit-vic-reservoir-144049548,8.0,0.0,2.0,3.0
property-unit-vic-reservoir-144097204,7.0,1.0,1.0,1.0
property-unit-vic-reservoir-144128512,9.0,2.0,3.0,3.0
property-unit-vic-reservoir-144148844,12.0,1.0,2.0,3.0
property-unit-vic-reservoir-144241268,6.0,1.0,1.0,1.0
property-unit-vic-reservoir-144276708,6.0,1.0,2.0,0.0
property-unit-vic-reservoir-144316304,5.0,2.0,2.0,1.0
property-unit-vic-reservoir-144433192,8.0,1.0,2.0,2.0
property-unit-vic-reservoir-144525636,12.0,1.0,2.0,3.0
property-unit-vic-reservoir-144580636,10.0,1.0,2.0,2.0
property-unit-vic-reservoir-144583696,8.0,1.0,2.0,0.0
property-unit-vic-reservoir-144623272,9.0,1.0,3.0,4.0
property-unit-vic-reservoir-144653696,9.0,1.0,2.0,2.0
property-unit-vic-reservoir-144655060,7.0,0.0,2.0,2.0
property-unit-vic-reservoir-144659260,7.0,0.0,2.0,2.0
property-unit-vic-reservoir-144687748,10.0,0.0,1.0,4.0
property-unit-vic-reservoir-144823020,9.0,1.0,2.0,2.0
property-unit-vic-reservoir-144830600,8.0,1.0,3.0,3.0
property-unit-vic-reservoir-145070044,10.0,1.0,2.0,1.0
property-unit-vic-reservoir-145109888,9.0,1.0,2.0,2.0
property-unit-vic-reservoir-145160908,5.0,1.0,1.0,3.0
property-unit-vic-reservoir-145296616,11.0,1.0,2.0,3.0
property-unit-vic-reservoir-145297000,8.0,1.0,1.0,1.0
property-unit-vic-reservoir-145342408,8.0,1.0,2.0,2.0
property-unit-vic-reservoir-145350220,7.0,1.0,1.0,2.0
property-unit-vic-reservoir-145399024,6.0,0.0,2.0,3.0
property-unit-vic-reservoir-145399036,11.0,1.0,2.0,3.0
property-unit-vic-reservoir-145622144,7.0,1.0,2.0,3.0
